state_name,county_name,rep24,dem24,tot24,rep_share24,dem_share24,rep_margin24,rep20,dem20,tot20,rep_share20,dem_share20,rep_margin20,rep_shift,state_abbr,fraud_cases,integrity_score,integrity_cat
Idaho,Clark County,280,50,333,0.8408408408408409,0.15015015015015015,0.6906906906906907,264,41,311,0.8488745980707395,0.13183279742765272,0.7170418006430868,-0.02635110995239609,ID,13,62,Ranked 21-20
Idaho,Clearwater County,3550,774,4418,0.8035310095065641,0.1751923947487551,0.6283386147578089,3453,877,4419,0.781398506449423,0.1984611903145508,0.5829373161348722,0.04540129862293674,ID,13,62,Ranked 21-20
Idaho,Custer County,1998,586,2650,0.7539622641509434,0.2211320754716981,0.5328301886792453,2089,603,2739,0.7626871120847024,0.2201533406352683,0.542533771449434,-0.00970358277018879,ID,13,62,Ranked 21-20
Idaho,Elmore County,7791,2611,10672,0.7300412293853074,0.24465892053973012,0.4853823088455772,7246,2601,10205,0.7100440960313572,0.254875061244488,0.4551690347868692,0.03021327405870799,ID,13,62,Ranked 21-20
Idaho,Franklin County,6279,703,7184,0.8740256124721604,0.09785634743875278,0.7761692650334076,5845,657,6664,0.8771008403361344,0.09858943577430972,0.7785114045618247,-0.0023421395284171,ID,13,62,Ranked 21-20
Idaho,Fremont County,5645,954,6803,0.8297809789798618,0.1402322504777304,0.6895487285021313,5548,998,6719,0.8257181128144069,0.14853400803691025,0.6771841047774967,0.01236462372463464,ID,13,62,Ranked 21-20
Idaho,Gem County,8707,1699,10620,0.8198681732580038,0.15998116760828626,0.6598870056497175,7951,1803,9958,0.7984535047198232,0.1810604539064069,0.6173930508134163,0.04249395483630114,ID,13,62,Ranked 21-20
Idaho,Gooding County,4676,1100,5918,0.7901318012842177,0.18587360594795535,0.6042581953362622,4659,1256,6050,0.7700826446280992,0.20760330578512395,0.5624793388429752,0.04177885649328705,ID,13,62,Ranked 21-20
Idaho,Idaho County,8148,1460,9858,0.8265368228849665,0.14810306350172447,0.6784337593832421,7826,1561,9602,0.8150385336388253,0.16257029785461363,0.6524682357842116,0.02596552359903048,ID,13,62,Ranked 21-20
Idaho,Jefferson County,13481,1891,15819,0.852203046968835,0.11953979391870535,0.7326632530501296,12099,1661,14173,0.8536654201651026,0.11719466591406195,0.7364707542510407,-0.00380750120091111,ID,13,62,Ranked 21-20
Idaho,Jerome County,6012,1742,7945,0.756702328508496,0.21925739458779103,0.5374449339207049,5734,1893,7812,0.7339989759344598,0.2423195084485407,0.4916794674859192,0.04576546643478574,ID,13,62,Ranked 21-20
Idaho,Kootenai County,72059,22113,96340,0.7479655387170439,0.2295308283163795,0.5184347104006644,62837,24312,89878,0.6991366074011438,0.27050001112619326,0.42863659627495054,0.08979811412571381,ID,13,62,Ranked 21-20
Idaho,Latah County,10669,9039,20440,0.5219667318982387,0.44222113502935423,0.0797455968688845,9472,10236,20570,0.46047642197374816,0.4976178901312591,-0.03714146815751096,0.11688706502639544,ID,13,62,Ranked 21-20
Idaho,Lemhi County,3716,1038,4873,0.7625692591832547,0.21301046583213623,0.5495587933511185,3592,1032,4738,0.7581257914731955,0.2178134233853947,0.5403123680878008,0.00924642526331764,ID,13,62,Ranked 21-20
Idaho,Lewis County,1503,305,1843,0.8155181768855128,0.16549104720564298,0.6500271296798698,1489,349,1870,0.7962566844919786,0.18663101604278076,0.6096256684491979,0.0404014612306719,ID,13,62,Ranked 21-20
Idaho,Lincoln County,1466,392,1917,0.764736567553469,0.20448617631716223,0.5602503912363067,1469,414,1940,0.7572164948453608,0.2134020618556701,0.5438144329896907,0.01643595824661603,ID,13,62,Ranked 21-20
Idaho,Madison County,13925,2767,17358,0.8022237584975228,0.1594077658716442,0.6428159926258786,13559,2666,17112,0.7923679289387564,0.15579710144927536,0.636570827489481,0.00624516513639761,ID,13,62,Ranked 21-20
Idaho,Minidoka County,6401,1373,7947,0.8054611803196174,0.17276959859066315,0.6326915817289542,6265,1550,7993,0.7838108344801702,0.1939196797197548,0.5898911547604154,0.04280042696853881,ID,13,62,Ranked 21-20
Idaho,Nez Perce County,13707,5928,20132,0.6808563481025234,0.2944565865289092,0.38639976157361416,13738,6686,20967,0.6552201077884294,0.31888205274955883,0.3363380550388706,0.05006170653474356,ID,13,62,Ranked 21-20
Idaho,Oneida County,2119,253,2457,0.8624338624338624,0.10297110297110296,0.7594627594627594,2148,249,2451,0.8763769889840881,0.10159118727050184,0.7747858017135862,-0.01532304225082681,ID,13,62,Ranked 21-20
Idaho,Owyhee County,4101,756,4950,0.8284848484848485,0.15272727272727274,0.6757575757575758,3819,816,4742,0.8053563897089836,0.1720792914382117,0.6332770982707718,0.04248047748680395,ID,13,62,Ranked 21-20
Idaho,Payette County,9458,2064,11760,0.8042517006802721,0.17551020408163265,0.6287414965986394,8862,2161,11293,0.7847339059594439,0.1913574780837687,0.5933764278756752,0.03536506872296419,ID,13,62,Ranked 21-20
Idaho,Power County,2146,785,3019,0.7108314011262007,0.2600198741305068,0.4508115269956939,2116,865,3086,0.6856772521062865,0.280298120544394,0.4053791315618925,0.0454323954338014,ID,13,62,Ranked 21-20
Idaho,Shoshone County,4500,1472,6130,0.734094616639478,0.2401305057096248,0.4939641109298531,4216,1693,6049,0.6969747065630683,0.27988097206149776,0.4170937345015705,0.07687037642828265,ID,13,62,Ranked 21-20
Idaho,Teton County,3005,3463,6698,0.4486413854882054,0.5170200059719319,-0.06837862048372645,2858,3318,6347,0.4502914762880101,0.5227666614148416,-0.07247518512683154,0.00409656464310509,ID,13,62,Ranked 21-20
Idaho,Twin Falls County,27304,9064,37373,0.730580900650202,0.2425280282556926,0.48805287239450934,25897,9391,36680,0.7060250817884406,0.2560250817884406,0.45,0.03805287239450933,ID,13,62,Ranked 21-20
Idaho,Valley County,4214,2869,7240,0.5820441988950277,0.3962707182320442,0.1857734806629835,3947,2976,7063,0.5588276936146114,0.4213507008353391,0.13747699277927228,0.04829648788371121,ID,13,62,Ranked 21-20
Idaho,Washington County,4429,1010,5553,0.7975868899693859,0.18188366648658383,0.615703223482802,4154,1073,5344,0.7773203592814372,0.20078592814371257,0.5765344311377246,0.03916879234507742,ID,13,62,Ranked 21-20
Illinois,Adams County,23161,8111,31744,0.7296181955645161,0.2555128528225806,0.4741053427419355,24220,8633,33527,0.7224028395024905,0.25749396009186626,0.46490887941062425,0.00919646333131124,IL,117,47,Ranked 41-51
Illinois,Alexander County,1341,904,2271,0.5904887714663144,0.3980625275209159,0.19242624394539848,1486,1114,2625,0.5660952380952381,0.4243809523809523,0.14171428571428574,0.05071195823111274,IL,117,47,Ranked 41-51
Illinois,Bond County,5692,2117,7981,0.7131938353589776,0.2652549805788748,0.4479388547801028,5625,2288,8144,0.6906925343811395,0.28094302554027506,0.4097495088408645,0.03818934593923834,IL,117,47,Ranked 41-51
Illinois,Boone County,13673,10159,24216,0.5646266930954741,0.4195160224644862,0.1451106706309878,13883,10542,24979,0.5557868609632091,0.4220345089875495,0.13375235197565954,0.01135831865532827,IL,117,47,Ranked 41-51
Illinois,Brown County,1938,467,2455,0.7894093686354379,0.19022403258655804,0.5991853360488798,1931,486,2525,0.7647524752475248,0.19247524752475248,0.5722772277227723,0.02690810832610746,IL,117,47,Ranked 41-51
Illinois,Bureau County,9784,5900,15992,0.6118059029514757,0.3689344672336168,0.24287143571785896,10411,6669,17434,0.5971664563496616,0.38252839279568657,0.21463806355397505,0.02823337216388394,IL,117,47,Ranked 41-51
Illinois,Calhoun County,2059,560,2680,0.7682835820895523,0.208955223880597,0.5593283582089552,2046,677,2773,0.7378290659935088,0.2441399206635413,0.4936891453299675,0.06563921287898766,IL,117,47,Ranked 41-51
Illinois,Carroll County,5082,2600,7836,0.6485451761102603,0.3318019397651863,0.316743236345074,5105,2748,8024,0.6362163509471586,0.3424725822532403,0.2937437686939183,0.02299946765115573,IL,117,47,Ranked 41-51
Illinois,Cass County,3712,1438,5241,0.7082617821026521,0.27437511925205116,0.43388666285060096,3625,1615,5326,0.6806233571160345,0.3032294404806609,0.3773939166353736,0.05649274621522737,IL,117,47,Ranked 41-51
Illinois,Champaign County,32965,54314,88627,0.3719521139156239,0.6128380741760412,-0.2408859602604173,35285,57067,95568,0.36921354428260506,0.5971350242759083,-0.2279214799933032,-0.0129644802671141,IL,117,47,Ranked 41-51
Illinois,Christian County,11278,4026,15534,0.7260203424745719,0.25917342603321747,0.46684691644135445,11563,4335,16204,0.7135892372253765,0.2675265366576154,0.4460627005677611,0.02078421587359336,IL,117,47,Ranked 41-51
Illinois,Clark County,6130,1927,8203,0.7472875777154699,0.23491405583323177,0.5123735218822382,6226,1993,8355,0.745182525433872,0.23853979652902457,0.5066427289048474,0.00573079297739076,IL,117,47,Ranked 41-51
Illinois,Clay County,5610,1054,6766,0.8291457286432161,0.15577889447236182,0.6733668341708543,5629,1129,6899,0.815915350050732,0.16364690534860124,0.6522684447021307,0.02109838946872355,IL,117,47,Ranked 41-51
Illinois,Clinton County,14407,4447,19215,0.7497788186312776,0.23143377569607076,0.5183450429352068,14304,4493,19214,0.7444571666493182,0.23383990840012492,0.5106172582491932,0.00772778468601353,IL,117,47,Ranked 41-51
Illinois,Coles County,13606,7495,21469,0.6337509897992454,0.3491080162094182,0.28464297358982715,14037,8067,22606,0.6209413430062816,0.35685216314252854,0.264089179863753,0.02055379372607413,IL,117,47,Ranked 41-51
Illinois,Cook County,583852,1447821,2056800,0.2838642551536367,0.703919194865811,-0.4200549397121743,558269,1725973,2321399,0.24048817114162624,0.7435055326550929,-0.5030173615134667,0.08296242180129237,IL,117,47,Ranked 41-51
Illinois,Crawford County,6727,2048,8927,0.75355662596617,0.2294163772824017,0.5241402486837683,7043,2202,9441,0.7460014828937612,0.23323800444868129,0.51276347844508,0.01137677023868832,IL,117,47,Ranked 41-51
Illinois,Cumberland County,4627,1059,5768,0.8021844660194175,0.1835991678224688,0.6185852981969487,4601,1142,5850,0.7864957264957265,0.1952136752136752,0.5912820512820514,0.02730324691489738,IL,117,47,Ranked 41-51
Illinois,DeKalb County,22716,23648,47186,0.4814139787225024,0.5011655999660917,-0.01975162124358925,21905,24643,47989,0.4564587718018713,0.5135135135135135,-0.05705474171164221,0.03730312046805295,IL,117,47,Ranked 41-51
Illinois,De Witt County,5529,2058,7736,0.7147104446742503,0.266028955532575,0.44868148914167527,5632,2191,8024,0.7018943170488534,0.27305583250249255,0.42883848454636087,0.0198430045953144,IL,117,47,Ranked 41-51
Illinois,Douglas County,6076,2198,8404,0.7229890528319848,0.2615421227986673,0.4614469300333175,6227,2335,8760,0.7108447488584475,0.2665525114155251,0.4442922374429224,0.01715469259039509,IL,117,47,Ranked 41-51
Illinois,DuPage County,191243,251164,449660,0.4253057865943157,0.5585642485433439,-0.13325846194902813,193611,281222,485064,0.399145267428628,0.5797626704929659,-0.18061740306433793,0.0473589411153098,IL,117,47,Ranked 41-51
Illinois,Edgar County,5955,1816,7906,0.753225398431571,0.22969896281305335,0.5235264356185176,6193,1887,8196,0.7556124938994632,0.23023426061493413,0.525378233284529,-0.0018517976660114,IL,117,47,Ranked 41-51
Illinois,Edwards County,2794,457,3288,0.8497566909975669,0.1389902676399027,0.7107664233576643,2833,488,3368,0.8411520190023754,0.14489311163895488,0.6962589073634204,0.01450751599424382,IL,117,47,Ranked 41-51
Illinois,Effingham County,15124,3617,19062,0.7934109747140908,0.18974923932431015,0.6036617353897806,15006,3716,19083,0.7863543468008175,0.1947282921972436,0.5916260546035739,0.01203568078620676,IL,117,47,Ranked 41-51
Illinois,Fayette County,7847,1632,9601,0.8173106968024164,0.1699822935110926,0.6473284032913238,8055,1826,10076,0.7994243747518857,0.1812227074235808,0.6182016673283048,0.02912673596301895,IL,117,47,Ranked 41-51
Illinois,Ford County,4778,1643,6547,0.7297999083549718,0.2509546357110127,0.4788452726439591,5048,1754,6967,0.7245586335582029,0.25175828907707765,0.4728003444811253,0.0060449281628338,IL,117,47,Ranked 41-51
Illinois,Franklin County,13200,4257,17685,0.7463952502120441,0.2407124681933842,0.5056827820186599,13622,4760,18669,0.7296587926509186,0.254968128983877,0.4746906636670416,0.0309921183516183,IL,117,47,Ranked 41-51
Illinois,Fulton County,9827,5980,16137,0.6089731672553759,0.3705769349941129,0.23839623226126297,9867,6503,16724,0.5899904329107869,0.38884238220521405,0.20114805070557285,0.03724818155569009,IL,117,47,Ranked 41-51
Illinois,Gallatin County,1923,561,2529,0.7603795966785291,0.22182680901542112,0.538552787663108,2019,622,2675,0.7547663551401869,0.23252336448598132,0.5222429906542055,0.01630979700890245,IL,117,47,Ranked 41-51
Illinois,Greene County,4719,1220,6054,0.7794846382556987,0.2015196564255038,0.5779649818301948,4770,1349,6227,0.7660189497350249,0.21663722498795568,0.5493817247470693,0.02858325708312559,IL,117,47,Ranked 41-51
Illinois,Grundy County,16997,9143,26539,0.6404536719544821,0.3445118504841931,0.295941821470289,16523,9626,26753,0.6176129779837776,0.35981011475348557,0.257802863230292,0.03813895823999702,IL,117,47,Ranked 41-51
Illinois,Hamilton County,3385,739,4181,0.8096149246591724,0.1767519732121502,0.6328629514470222,3432,824,4323,0.7938931297709924,0.19060837381448067,0.6032847559565117,0.02957819549051055,IL,117,47,Ranked 41-51
Illinois,Hancock County,6708,2183,9058,0.7405608302053434,0.24100242879222783,0.4995584014131154,6906,2315,9383,0.7360119364808697,0.2467227965469466,0.4892891399339231,0.01026926147919238,IL,117,47,Ranked 41-51
Illinois,Hardin County,1546,357,1925,0.8031168831168831,0.18545454545454543,0.6176623376623377,1691,449,2162,0.7821461609620721,0.2076780758556892,0.5744680851063829,0.04319425255595477,IL,117,47,Ranked 41-51
Illinois,Henderson County,2369,1026,3462,0.6842865395725014,0.29636048526863085,0.38792605430387056,2394,1187,3656,0.6548140043763676,0.324671772428884,0.3301422319474836,0.05778382235638696,IL,117,47,Ranked 41-51
Illinois,Henry County,15359,9226,25062,0.612840156412098,0.3681270449285771,0.24471311148352087,15300,9797,25700,0.5953307392996109,0.3812062256809339,0.214124513618677,0.03058859786484386,IL,117,47,Ranked 41-51
Illinois,Iroquois County,10376,2747,13307,0.7797399864732847,0.20643270459156832,0.5733072818817163,10877,2908,14044,0.774494446026773,0.2070635146681857,0.5674309313585872,0.00587635052312907,IL,117,47,Ranked 41-51
Illinois,Jackson County,10614,11394,22331,0.47530338990640814,0.5102324123415879,-0.03492902243517976,10890,11181,22716,0.47939778129952454,0.4922081352350766,-0.01281035393555207,-0.02211866849962768,IL,117,47,Ranked 41-51
Illinois,Jasper County,4449,912,5421,0.8206972883231876,0.16823464305478694,0.6524626452684006,4494,1007,5586,0.8045112781954887,0.18027210884353745,0.6242391693519513,0.02822347591644924,IL,117,47,Ranked 41-51
Illinois,Jefferson County,12189,4240,16639,0.7325560430314322,0.25482300619027587,0.4777330368411563,12476,4608,17436,0.7155310851112641,0.264280798348245,0.45125028676301904,0.02648275007813727,IL,117,47,Ranked 41-51
Illinois,Jersey County,8684,2816,11691,0.7427936019160037,0.24086904456419467,0.5019245573518091,8712,2961,11960,0.728428093645485,0.2475752508361204,0.4808528428093646,0.02107171454244449,IL,117,47,Ranked 41-51
Illinois,Jo Daviess County,7136,5051,12385,0.5761808639483246,0.4078320549051272,0.16834880904319738,7166,5109,12495,0.5735094037615046,0.40888355342136856,0.16462585034013605,0.00372295870306133,IL,117,47,Ranked 41-51
Illinois,Johnson County,4798,1241,6103,0.7861707357037523,0.20334261838440112,0.5828281173193511,5059,1281,6450,0.7843410852713179,0.1986046511627907,0.5857364341085272,-0.00290831678917602,IL,117,47,Ranked 41-51
Illinois,Kane County,99260,120077,222364,0.4463852062384199,0.5400019787375654,-0.09361677249914552,96775,130166,231876,0.4173566906449999,0.561360382273284,-0.14400369162828408,0.05038691912913856,IL,117,47,Ranked 41-51
Illinois,Kankakee County,28285,18399,47515,0.5952856992528676,0.3872250868146901,0.20806061243817747,28532,20271,50039,0.5701952477067888,0.4051040188652851,0.16509122884150368,0.04296938359667379,IL,117,47,Ranked 41-51
Illinois,Kendall County,31970,32977,65970,0.48461421858420495,0.4998787327573139,-0.01526451417310897,29492,33168,64205,0.45934117280585623,0.5165952807413753,-0.05725410793551905,0.04198959376241007,IL,117,47,Ranked 41-51
Illinois,Knox County,11917,9838,22175,0.5374069898534386,0.44365276211950394,0.09375422773393466,12009,10703,23205,0.5175177763413058,0.46123680241327303,0.05628097392803277,0.03747325380590188,IL,117,47,Ranked 41-51
Illinois,Lake County,120402,184642,309323,0.3892436061980519,0.5969229575556942,-0.20767935135764237,123594,204032,334156,0.3698691629059481,0.6105890661846562,-0.24071990327870812,0.03304055192106575,IL,117,47,Ranked 41-51
Illinois,LaSalle County,30717,21029,52432,0.5858445224290509,0.4010718645102227,0.1847726579188282,30113,22442,53683,0.5609410800439618,0.4180466814447777,0.14289439859918412,0.04187825931964406,IL,117,47,Ranked 41-51
Illinois,Lawrence County,4715,1283,6103,0.7725708667868262,0.21022447976405045,0.5623463870227757,4886,1419,6422,0.7608221737776394,0.22095920274057929,0.5398629710370602,0.02248341598571557,IL,117,47,Ranked 41-51
Illinois,Lee County,9680,6105,16091,0.6015785221552421,0.37940463613199926,0.22217388602324284,9630,6407,16440,0.5857664233576643,0.3897201946472019,0.19604622871046232,0.02612765731278049,IL,117,47,Ranked 41-51
Illinois,Livingston County,11970,4311,16538,0.7237876405853186,0.2606723908574193,0.46311524972789936,12208,4615,17174,0.710841970420403,0.2687201583789449,0.44212181204145806,0.02099343768644129,IL,117,47,Ranked 41-51
Illinois,Logan County,8757,3543,12555,0.6974910394265234,0.2821983273596177,0.41529271206690566,9136,3840,13294,0.6872273205957575,0.2888521137355198,0.39837520686023775,0.0169175052066679,IL,117,47,Ranked 41-51
Illinois,McDonough County,6987,4736,11940,0.5851758793969849,0.3966499162479062,0.1885259631490787,7027,4992,12285,0.571998371998372,0.4063492063492063,0.16564916564916565,0.02287679749991306,IL,117,47,Ranked 41-51
Illinois,McHenry County,83933,75370,161699,0.5190693819998887,0.4661129629744154,0.05295641902547332,82260,78154,164578,0.4998237917583152,0.4748751351942544,0.02494865656406081,0.02800776246141251,IL,117,47,Ranked 41-51
Illinois,McLean County,40290,44495,86168,0.4675749698263857,0.5163749883947637,-0.04880001856837801,40502,43933,87389,0.4634679421895204,0.5027291764409708,-0.03926123425145039,-0.00953878431692761,IL,117,47,Ranked 41-51
Illinois,Macon County,26562,18009,45224,0.5873430037148417,0.3982177604811604,0.1891252432336813,28589,19847,49387,0.5788770324174378,0.4018668880474619,0.17701014436997592,0.01211509886370537,IL,117,47,Ranked 41-51
Illinois,Macoupin County,16065,6892,23403,0.6864504550698628,0.2944921591248985,0.3919582959449643,16153,7365,24070,0.6710843373493975,0.30598255089322807,0.3651017864561695,0.02685650948879481,IL,117,47,Ranked 41-51
Illinois,Madison County,73925,56341,132599,0.5575079751732668,0.42489762366232026,0.13261035151094652,76031,57836,137558,0.5527195801043924,0.4204481018915658,0.13227147821282664,3.3887329811987943e-4,IL,117,47,Ranked 41-51
Illinois,Marion County,12409,4116,16756,0.7405705418954405,0.24564335163523515,0.4949271902602053,12678,4524,17492,0.7247884747313057,0.2586325177223874,0.4661559570089183,0.028771233251287,IL,117,47,Ranked 41-51
Illinois,Marshall County,4119,1913,6127,0.6722702790925412,0.3122245797290681,0.36004569936347314,4197,2005,6345,0.6614657210401891,0.31599684791174154,0.34546887312844754,0.01457682623502559,IL,117,47,Ranked 41-51
Illinois,Mason County,4464,1773,6371,0.700674933291477,0.2782922618113326,0.4223826714801444,4654,1985,6766,0.6878510198049069,0.29337865799586166,0.39447236180904527,0.02791030967109914,IL,117,47,Ranked 41-51
Illinois,Massac County,4939,1683,6676,0.7398142600359496,0.2520970641102457,0.4877171959257039,4997,1725,6818,0.7329128776767381,0.2530067468465826,0.4799061308301555,0.00781106509554846,IL,117,47,Ranked 41-51
Illinois,Menard County,4499,1834,6423,0.7004515024132025,0.28553635372878716,0.41491514868441537,4764,2022,6954,0.6850733390854185,0.2907679033649698,0.3943054357204486,0.02060971296396674,IL,117,47,Ranked 41-51
Illinois,Mercer County,5215,2950,8345,0.6249251048532055,0.35350509286998205,0.27142001198322346,5418,3280,8914,0.6078079425622616,0.36796051155485754,0.239847431007404,0.03157258097581944,IL,117,47,Ranked 41-51
Illinois,Monroe County,14055,6473,20889,0.672842165733161,0.3098760112978122,0.3629661544353488,14142,6569,21206,0.6668867301707064,0.3097708195793643,0.3571159105913421,0.00585024384400667,IL,117,47,Ranked 41-51
Illinois,Montgomery County,9378,3573,13187,0.7111549253052248,0.2709486615606279,0.4402062637445969,9544,3905,13761,0.6935542475110821,0.2837729816147082,0.4097812658963738,0.03042499784822305,IL,117,47,Ranked 41-51
Illinois,Morgan County,9607,4848,14649,0.6558126834596218,0.33094409174687694,0.3248685917127449,9950,5076,15333,0.6489271505902302,0.3310506750146742,0.317876475575556,0.00699211613718891,IL,117,47,Ranked 41-51
Illinois,Moultrie County,4816,1615,6523,0.7383105932852981,0.2475854668097501,0.490725126475548,4964,1662,6744,0.736061684460261,0.24644128113879005,0.48962040332147094,0.00110472315407705,IL,117,47,Ranked 41-51
Illinois,Ogle County,16450,8883,25749,0.6388597615441376,0.34498427123383435,0.29387549031030324,16248,9428,26340,0.6168564920273348,0.35793470007593015,0.2589217919514047,0.03495369835889855,IL,117,47,Ranked 41-51
Illinois,Peoria County,36896,40564,78731,0.4686337020995542,0.5152227204023828,-0.04658901830282863,38252,43578,83973,0.4555273718933467,0.5189525204530028,-0.06342514855965609,0.01683613025682745,IL,117,47,Ranked 41-51
Illinois,Perry County,6949,2146,9241,0.7519748944919381,0.23222594957255707,0.5197489449193811,7313,2612,10071,0.7261443749379406,0.2593585542647205,0.4667858206732201,0.05296312424616095,IL,117,47,Ranked 41-51
Illinois,Piatt County,6104,3204,9496,0.6427969671440606,0.33740522325189554,0.3053917438921651,6248,3329,9851,0.6342503299157446,0.33793523500152267,0.2963150949142219,0.00907664897794319,IL,117,47,Ranked 41-51
Illinois,Pike County,6086,1302,7506,0.8108180122568612,0.17346123101518784,0.6373567812416734,6332,1484,7965,0.794978028876334,0.18631512868801003,0.6086629001883239,0.02869388105334946,IL,117,47,Ranked 41-51
Illinois,Pope County,1698,416,2132,0.7964352720450282,0.1951219512195122,0.6013133208255159,1722,433,2175,0.7917241379310345,0.19908045977011493,0.5926436781609196,0.00866964266459635,IL,117,47,Ranked 41-51
Illinois,Pulaski County,1583,769,2377,0.6659655027345394,0.3235170382835507,0.34244846445098864,1699,891,2631,0.6457620676548841,0.338654503990878,0.3071075636640061,0.03534090078698254,IL,117,47,Ranked 41-51
Illinois,Putnam County,2014,1254,3331,0.6046232362653857,0.376463524467127,0.22815971179825872,1993,1338,3390,0.587905604719764,0.3946902654867256,0.1932153392330384,0.03494437256522031,IL,117,47,Ranked 41-51
Illinois,Randolph County,10624,3461,14332,0.7412782584426458,0.24148758024002231,0.4997906782026235,11076,3592,14910,0.7428571428571429,0.2409121395036888,0.501945003353454,-0.00215432515083052,IL,117,47,Ranked 41-51
Illinois,Richland County,5889,1747,7743,0.7605579232855483,0.22562314348443752,0.5349347798011107,6089,1830,8063,0.7551779734590103,0.22696266898176856,0.5282153044772417,0.00671947532386896,IL,117,47,Ranked 41-51
Illinois,Rock Island County,28061,34126,63267,0.44353296347226834,0.5393965258349535,-0.09586356236268512,28603,36691,66817,0.4280796803208764,0.5491267192480955,-0.12104703892721912,0.02518347656453401,IL,117,47,Ranked 41-51
Illinois,St. Clair County,54021,63433,119655,0.45147298483139026,0.5301324641678158,-0.07865947933642553,57150,68325,128104,0.44612190095547366,0.5333557109848248,-0.08723381002935116,0.00857433069292562,IL,117,47,Ranked 41-51
Illinois,Saline County,7830,2634,10602,0.7385398981324278,0.2484436898698359,0.4900962082625919,8103,2789,11089,0.730724141040671,0.25151050590675444,0.4792136351339165,0.01088257312867541,IL,117,47,Ranked 41-51
Illinois,Sangamon County,50979,46074,98845,0.515746876422682,0.4661237290707674,0.04962314735191464,53485,48917,104751,0.5105917843266413,0.4669836087483652,0.04360817557827612,0.00601497177363852,IL,117,47,Ranked 41-51
Illinois,Schuyler County,2720,961,3756,0.724174653887114,0.2558572949946752,0.4683173588924388,2773,1068,3918,0.7077590607452782,0.2725880551301684,0.43517100561510974,0.03314635327732906,IL,117,47,Ranked 41-51
Illinois,Scott County,2071,488,2587,0.8005411673753382,0.1886354851178972,0.611905682257441,2114,572,2741,0.7712513681138271,0.20868296242247356,0.5625684056913536,0.04933727656608744,IL,117,47,Ranked 41-51
Illinois,Shelby County,9267,2240,11664,0.7944958847736625,0.19204389574759945,0.6024519890260631,9426,2504,12097,0.7792014549061751,0.20699346945523683,0.5722079854509383,0.0302440035751248,IL,117,47,Ranked 41-51
Illinois,Stark County,1983,725,2761,0.7182180369431366,0.2625860195581311,0.4556320173850054,2004,815,2886,0.6943866943866944,0.2823977823977824,0.411988911988912,0.04364310539609345,IL,117,47,Ranked 41-51
Illinois,Stephenson County,12347,8278,20965,0.5889339375149057,0.39484855711900785,0.1940853803958979,12521,9055,22048,0.5678973149492017,0.41069484760522496,0.15720246734397675,0.03688291305192115,IL,117,47,Ranked 41-51
Illinois,Tazewell County,42451,24325,67966,0.6245917076185151,0.35789953800429625,0.2666921696142189,42513,24819,69051,0.6156753703784159,0.35942998653169395,0.25624538384672196,0.01044678576749691,IL,117,47,Ranked 41-51
Illinois,Union County,5837,2285,8224,0.7097519455252919,0.2778453307392996,0.43190661478599224,6161,2579,8904,0.6919362084456424,0.2896451033243486,0.4022911051212938,0.02961550966469844,IL,117,47,Ranked 41-51
Illinois,Vermilion County,19777,9254,29509,0.6702023111593073,0.31359924090955305,0.35660307024975424,20725,10323,31642,0.6549838821819102,0.3262436002781114,0.3287402819037988,0.02786278834595545,IL,117,47,Ranked 41-51
Illinois,Wabash County,4095,1200,5377,0.7615770875953134,0.2231727729217035,0.5384043146736098,4237,1253,5607,0.7556625646513287,0.22347066167290883,0.5321919029784199,0.00621241169518993,IL,117,47,Ranked 41-51
Illinois,Warren County,4579,2711,7432,0.6161194833153929,0.3647739504843918,0.2513455328310011,4676,3090,7924,0.5901060070671378,0.3899545683997981,0.2001514386673397,0.05119409416366138,IL,117,47,Ranked 41-51
Illinois,Washington County,5892,1564,7561,0.7792620023806375,0.20685094564211085,0.5724110567385267,6115,1641,7921,0.7719984850397678,0.20717081176619115,0.5648276732735766,0.00758338346495002,IL,117,47,Ranked 41-51
Illinois,Wayne County,7019,1155,8267,0.849038345228015,0.1397121083827265,0.7093262368452885,7176,1187,8499,0.8443346276032474,0.13966348982233204,0.7046711377809154,0.00465509906437311,IL,117,47,Ranked 41-51
Illinois,White County,5586,1390,7064,0.7907701019252548,0.19677236693091732,0.5939977349943375,5791,1517,7431,0.7793029201991657,0.20414479881577177,0.575158121383394,0.01883961361094355,IL,117,47,Ranked 41-51
Illinois,Whiteside County,14898,11012,26429,0.5636989670437776,0.41666351356464487,0.14703545347913277,14527,12253,27375,0.5306666666666666,0.44759817351598175,0.08306849315068487,0.0639669603284479,IL,117,47,Ranked 41-51
Illinois,Will County,157672,162874,324971,0.4851879090749636,0.5011954912899921,-0.01600758221502846,155116,183915,346266,0.4479677473387511,0.5311379113167334,-0.08317016397798227,0.06716258176295381,IL,117,47,Ranked 41-51
Illinois,Williamson County,22686,9890,32998,0.6874962118916298,0.2997151342505606,0.3877810776410692,22801,10206,33729,0.6760058110231552,0.3025882771502268,0.3734175338729283,0.0143635437681408,IL,117,47,Ranked 41-51
Illinois,Winnebago County,59257,59942,121048,0.489533077787324,0.4951919899543983,-0.00565891216707425,60861,64056,127710,0.4765562602771905,0.5015738783180643,-0.02501761804087382,0.01935870587379956,IL,117,47,Ranked 41-51
